student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,graduation_status,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,promoted_to_year3
220662,2.3,50.0,70.0,0,0,,,,,0,0,0,0.0,0.0,,,,1.45,,6,5,1,17.0,24.6,1.367,2.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,6,5,1,17.0,24.6,1.367,2.2,0.0,1,1.45,1,0,1
220665,2.3,49.0,40.0,1,0,,,1.94,2.42,11,11,0,32.0,69.3,2.173,3.4,1.0,2.54,,6,6,0,17.0,43.2,2.533,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,17,0,49.0,112.5,2.3,3.4,1.0,3,2.3,2,0,1
220673,1.97,53.0,70.0,2,0,,,2.21,1.69,13,12,1,35.0,68.0,2.031,3.4,0.0,1.87,,6,6,0,18.0,33.6,1.867,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,101.6,1.979,3.4,0.0,3,1.923,2,0,1
220679,2.27,53.0,70.0,0,0,,,2.48,2.42,13,13,0,35.0,85.6,2.454,4.0,1.0,1.93,,6,6,0,18.0,34.8,1.933,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,120.4,2.289,4.0,1.0,3,2.277,2,0,1
220682,2.11,50.0,110.0,1,0,,,1.95,2.35,13,12,1,35.0,75.5,2.131,4.0,0.0,1.8,,6,5,1,18.0,32.4,1.8,2.6,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,107.9,2.026,4.0,0.0,3,2.033,2,0,1
220683,2.33,53.0,110.0,0,0,,,2.26,2.54,13,13,0,35.0,84.2,2.4,3.2,1.5,2.18,,6,6,0,18.0,39.3,2.183,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,123.5,2.332,3.2,1.5,3,2.327,2,0,1
220691,2.04,44.0,110.0,2,0,,,1.25,1.64,11,8,3,32.0,45.8,1.418,3.7,0.0,2.04,,5,5,0,15.0,30.6,2.04,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,13,3,47.0,76.4,1.613,3.7,0.0,3,1.643,2,0,1
220704,3.16,58.0,110.0,0,0,,,3.12,3.41,14,14,0,38.0,124.7,3.279,4.0,2.4,2.94,,7,7,0,20.0,58.8,2.943,3.4,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,21,21,0,58.0,183.5,3.167,4.0,2.4,3,3.157,2,0,1
220716,1.94,50.0,70.0,1,0,,,2.16,1.94,13,13,0,35.0,71.6,2.077,3.7,1.0,1.72,,6,5,1,18.0,30.9,1.717,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,102.5,1.963,3.7,0.0,3,1.94,2,0,1
220722,1.95,47.0,110.0,3,0,,,1.65,2.0,11,11,0,32.0,58.0,1.818,4.0,1.0,2.24,,5,5,0,15.0,33.6,2.24,2.4,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,16,0,47.0,91.6,1.95,4.0,1.0,3,1.963,2,0,0
220730,1.99,49.0,110.0,2,0,,,2.28,1.42,13,11,2,35.0,64.2,1.885,3.2,0.0,1.95,,6,6,0,17.0,33.2,1.9,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,52.0,97.4,1.889,3.2,0.0,3,1.883,2,0,1
220732,2.24,52.0,70.0,0,0,,,2.4,2.33,13,13,0,35.0,82.8,2.385,3.2,2.0,1.98,,6,6,0,17.0,33.6,2.0,2.4,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,116.4,2.263,3.2,1.5,3,2.237,2,0,1
220733,2.1,50.0,70.0,1,0,,,2.01,1.78,13,13,0,35.0,66.2,1.885,2.8,1.0,2.6,,5,5,0,15.0,39.0,2.6,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,18,0,50.0,105.2,2.083,3.0,1.0,3,2.13,2,0,1
220742,2.46,53.0,110.0,0,0,,,2.29,2.66,13,13,0,35.0,86.8,2.508,3.7,1.0,2.43,,6,6,0,18.0,43.8,2.433,2.8,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,130.6,2.484,3.7,1.0,3,2.46,2,0,1
220744,2.1,52.0,110.0,1,0,,,2.16,1.82,13,12,1,35.0,69.5,1.977,3.4,0.0,2.09,,6,6,0,17.0,35.5,2.117,3.0,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,52.0,105.0,2.021,3.4,0.0,3,2.023,2,0,1
220746,2.88,56.0,70.0,0,0,,,3.02,2.83,14,14,0,38.0,110.8,2.9,4.0,2.0,2.8,,6,6,0,18.0,50.4,2.8,3.2,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,20,20,0,56.0,161.2,2.87,4.0,2.0,3,2.883,2,0,1
220750,2.3,50.0,110.0,1,0,,,1.71,2.68,11,11,0,32.0,69.3,2.145,4.0,1.0,2.53,,6,6,0,18.0,45.6,2.533,3.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,17,0,50.0,114.9,2.282,4.0,1.0,3,2.307,2,0,1
220752,2.52,53.0,70.0,0,0,,,2.46,2.93,13,13,0,35.0,94.5,2.7,4.0,1.5,2.18,,6,6,0,18.0,39.3,2.183,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,133.8,2.537,4.0,1.0,3,2.523,2,0,1
220755,3.14,58.0,110.0,0,0,,,2.98,3.61,14,14,0,38.0,126.4,3.314,4.0,2.4,2.78,,7,7,0,20.0,55.6,2.771,3.4,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,21,21,0,58.0,182.0,3.133,4.0,2.2,3,3.123,2,0,1
220761,2.66,53.0,110.0,0,0,,,2.61,3.01,13,13,0,35.0,98.6,2.815,4.0,1.0,2.35,,6,6,0,18.0,42.3,2.35,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,140.9,2.668,4.0,1.0,3,2.657,2,0,1
220767,2.43,53.0,70.0,0,0,,,2.48,2.29,13,13,0,35.0,83.5,2.438,3.7,1.0,2.52,,6,6,0,18.0,45.3,2.517,3.2,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,128.8,2.463,3.7,1.0,3,2.43,2,0,1
220775,2.85,53.0,110.0,0,0,,,2.58,3.14,13,13,0,35.0,100.4,2.854,4.0,1.5,2.8,,6,6,0,18.0,50.4,2.8,3.2,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,150.8,2.837,4.0,1.5,3,2.84,2,0,1
220776,2.65,53.0,110.0,0,0,,,2.31,2.73,13,13,0,35.0,88.4,2.538,3.7,1.5,2.9,,6,6,0,18.0,52.2,2.9,3.2,2.8,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,140.6,2.653,3.7,1.5,3,2.647,2,0,1
220778,2.55,56.0,110.0,0,0,,,2.82,2.71,13,13,0,35.0,96.8,2.738,4.0,1.5,2.4,,6,6,0,18.0,43.2,2.4,2.6,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,140.0,2.632,4.0,1.5,3,2.643,2,0,1
220779,2.55,53.0,70.0,0,0,,,2.16,2.67,13,13,0,35.0,84.7,2.469,3.7,1.0,2.8,,6,6,0,18.0,50.4,2.8,3.4,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,135.1,2.574,3.7,1.0,3,2.543,2,0,1
220780,2.0,47.0,80.0,2,0,,,1.88,2.02,11,10,1,32.0,62.2,1.964,3.4,0.0,1.69,,6,5,1,17.0,28.8,1.6,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,15,2,49.0,91.0,1.835,3.4,0.0,3,1.863,2,0,1
220788,2.61,53.0,70.0,0,0,,,2.61,2.77,13,13,0,35.0,94.3,2.708,4.0,1.0,2.45,,6,6,0,18.0,44.1,2.45,3.2,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,138.4,2.626,4.0,1.0,3,2.61,2,0,1
220794,2.3,50.0,110.0,1,0,,,1.89,2.44,11,11,0,32.0,68.7,2.127,3.4,1.0,2.58,,7,7,0,18.0,46.4,2.571,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,18,0,50.0,115.1,2.3,3.4,1.0,3,2.303,2,0,1
220825,2.13,53.0,70.0,0,0,,,2.34,1.73,13,12,1,35.0,70.8,1.962,3.2,0.0,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,111.0,2.047,3.2,0.0,3,2.1,2,0,1
220835,1.91,47.0,70.0,3,0,,,1.49,2.04,11,11,0,32.0,56.0,1.727,2.8,1.0,2.26,,6,6,0,15.0,33.9,2.317,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,17,0,47.0,89.9,1.935,2.8,1.0,3,1.93,2,0,0
220865,3.0,55.0,110.0,0,0,,,2.82,3.22,13,13,0,35.0,105.9,3.015,4.0,2.2,2.96,,7,7,0,20.0,59.1,2.957,3.7,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,20,20,0,55.0,165.0,2.995,4.0,2.2,3,3.0,2,0,1
220879,2.89,53.0,110.0,0,0,,,2.65,3.04,13,13,0,35.0,99.7,2.838,3.7,1.5,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,153.1,2.879,3.7,1.5,3,2.887,2,0,1
220882,2.18,50.0,110.0,1,0,,,1.6,2.62,11,10,1,32.0,66.5,2.082,3.7,0.0,2.0,,6,6,0,18.0,36.0,2.0,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,16,1,50.0,102.5,2.053,3.7,0.0,3,2.073,2,0,1
220887,2.61,53.0,70.0,0,0,,,2.84,2.29,13,13,0,35.0,89.5,2.531,3.7,2.0,2.7,,6,6,0,18.0,48.6,2.7,3.0,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,138.1,2.584,3.7,2.0,3,2.61,2,0,1
220897,3.11,58.0,110.0,0,0,,,3.08,3.4,14,14,0,38.0,123.9,3.264,4.0,2.4,2.82,,7,7,0,20.0,56.4,2.829,3.4,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,21,21,0,58.0,180.3,3.119,4.0,2.4,3,3.1,2,0,1
220905,2.61,56.0,110.0,0,0,,,2.79,2.0,13,12,1,35.0,83.4,2.369,3.4,0.0,2.53,,6,6,0,18.0,45.6,2.533,2.8,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,129.0,2.421,3.4,0.0,3,2.44,2,0,1
220910,2.76,50.0,70.0,1,0,,,1.81,3.12,11,10,1,32.0,77.6,2.418,4.0,0.0,2.87,,7,7,0,18.0,51.6,2.929,3.7,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,17,1,50.0,129.2,2.617,4.0,0.0,3,2.6,2,0,1
220928,2.59,52.0,70.0,0,0,,,2.76,2.73,13,13,0,35.0,96.0,2.738,3.7,1.0,2.26,,6,6,0,17.0,38.5,2.283,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,134.5,2.595,3.7,1.0,3,2.583,2,0,1
220929,2.27,53.0,110.0,0,0,,,2.08,2.23,13,13,0,35.0,75.4,2.177,3.2,1.0,2.5,,6,6,0,18.0,45.0,2.5,2.6,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,120.4,2.279,3.2,1.0,3,2.27,2,0,1
220944,2.33,53.0,70.0,0,0,,,2.31,2.44,13,13,0,35.0,83.2,2.369,3.7,1.0,2.25,,6,6,0,18.0,40.5,2.25,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,123.7,2.332,3.7,1.0,3,2.333,2,0,1
220959,2.43,53.0,110.0,0,0,,,2.34,2.65,13,13,0,35.0,87.5,2.538,3.7,1.0,2.3,,6,6,0,18.0,41.4,2.3,2.8,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,128.9,2.463,3.7,1.0,3,2.43,2,0,1
220973,2.18,53.0,70.0,0,0,,,2.19,2.32,13,13,0,35.0,78.9,2.285,4.0,1.0,2.03,,6,6,0,18.0,36.6,2.033,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,115.5,2.205,4.0,1.0,3,2.18,2,0,1
220980,2.37,53.0,70.0,1,0,,,1.96,2.8,13,13,0,35.0,83.7,2.438,4.0,1.0,2.33,,6,6,0,18.0,42.0,2.333,2.6,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,125.7,2.405,4.0,1.0,3,2.363,2,0,1
220981,2.82,52.0,110.0,0,0,,,2.76,3.14,13,13,0,35.0,103.5,2.977,4.0,1.5,2.54,,6,6,0,17.0,43.2,2.533,2.8,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,146.7,2.837,4.0,1.5,3,2.813,2,0,1
220988,1.89,47.0,70.0,2,0,,,2.06,1.45,13,11,2,35.0,61.1,1.746,3.7,0.0,1.66,,5,4,1,15.0,24.9,1.66,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,15,3,50.0,86.0,1.722,3.7,0.0,3,1.723,2,0,1
220995,2.23,53.0,70.0,0,0,,,2.02,2.61,13,13,0,35.0,81.2,2.331,3.7,1.0,2.05,,6,6,0,18.0,36.9,2.05,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,118.1,2.242,3.7,1.0,3,2.227,2,0,1
221000,2.2,51.0,110.0,0,0,,,2.19,2.33,13,13,0,35.0,79.2,2.215,4.0,1.0,2.07,,6,6,0,16.0,33.1,2.05,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,51.0,112.3,2.163,4.0,1.0,3,2.197,2,0,1
221008,2.84,53.0,70.0,0,0,,,2.86,2.93,13,13,0,35.0,101.4,2.877,4.0,2.0,2.73,,6,6,0,18.0,49.2,2.733,3.0,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,150.6,2.832,4.0,2.0,3,2.84,2,0,1
221009,2.95,51.0,70.0,0,0,,,2.58,3.29,13,12,1,35.0,103.0,2.9,4.0,0.0,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,156.4,2.921,4.0,0.0,3,2.947,2,0,1
221019,2.65,53.0,70.0,0,0,,,2.19,2.36,13,12,1,35.0,79.7,2.338,3.7,0.0,3.03,,6,6,0,18.0,54.6,3.033,3.4,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,134.3,2.558,3.7,0.0,3,2.527,2,0,1
221020,1.94,47.0,30.0,1,0,,,2.09,1.94,13,12,1,35.0,70.6,1.969,3.7,0.0,1.53,,6,4,2,18.0,27.6,1.533,2.6,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,16,3,53.0,98.2,1.832,3.7,0.0,3,1.853,2,0,1
221037,2.24,53.0,70.0,0,0,,,2.14,2.39,13,13,0,35.0,79.3,2.292,3.2,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,118.6,2.258,3.2,1.0,3,2.237,2,0,1
221041,2.65,53.0,110.0,0,0,,,2.63,2.88,13,13,0,35.0,96.5,2.746,4.0,2.0,2.43,,6,6,0,18.0,43.8,2.433,3.2,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,140.3,2.647,4.0,2.0,3,2.647,2,0,1
221058,2.32,53.0,110.0,1,0,,,2.06,1.94,13,11,2,35.0,69.9,1.946,3.7,0.0,2.47,,6,6,0,18.0,44.4,2.467,3.4,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,114.3,2.111,3.7,0.0,3,2.157,2,0,1
221071,3.02,57.0,110.0,0,0,,,3.06,3.09,14,14,0,38.0,116.8,3.064,4.0,2.2,2.91,,7,7,0,19.0,55.2,2.929,3.7,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,21,21,0,57.0,172.0,3.019,4.0,2.2,3,3.02,2,0,1
221073,2.64,53.0,70.0,0,0,,,2.44,2.87,13,13,0,35.0,93.1,2.654,3.2,1.5,2.6,,6,6,0,18.0,46.8,2.6,3.0,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,139.9,2.637,3.2,1.5,3,2.637,2,0,1
221075,2.74,52.0,110.0,0,0,,,2.64,3.2,13,13,0,35.0,102.5,2.938,4.0,1.5,2.36,,6,6,0,17.0,40.2,2.367,2.6,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,142.7,2.758,4.0,1.5,3,2.733,2,0,1
221086,1.98,46.0,70.0,3,0,,,1.92,1.9,11,10,1,32.0,61.1,1.918,3.2,0.0,1.94,,6,5,1,17.0,33.0,2.0,3.0,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,15,2,49.0,94.1,1.947,3.2,0.0,3,1.92,2,0,1
221087,2.41,53.0,70.0,0,0,,,2.24,2.86,13,13,0,35.0,89.5,2.577,3.7,1.5,2.12,,6,6,0,18.0,38.1,2.117,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,127.6,2.432,3.7,1.0,3,2.407,2,0,1
221102,2.52,53.0,110.0,0,0,,,2.58,2.23,13,13,0,35.0,84.1,2.438,4.0,1.0,2.73,,6,6,0,18.0,49.2,2.733,3.4,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,133.3,2.532,4.0,1.0,3,2.513,2,0,1
221105,2.14,53.0,100.0,0,0,,,2.25,2.36,13,13,0,35.0,80.7,2.354,3.7,1.0,1.82,,6,6,0,18.0,32.7,1.817,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,113.4,2.184,3.7,1.0,3,2.143,2,0,1
221109,2.22,50.0,70.0,0,0,,,2.07,2.64,13,13,0,35.0,82.8,2.377,3.4,1.0,1.92,,6,5,1,17.0,32.7,1.817,2.6,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,52.0,115.5,2.2,3.4,0.0,3,2.21,2,0,1
221115,2.41,53.0,70.0,0,0,,,2.26,2.86,13,13,0,35.0,90.0,2.585,3.7,1.0,2.1,,6,6,0,18.0,37.8,2.1,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,127.8,2.432,3.7,1.0,3,2.407,2,0,1
221123,2.19,50.0,110.0,0,0,,,2.23,2.32,13,13,0,35.0,79.7,2.262,3.7,1.0,2.03,,6,5,1,18.0,36.6,2.033,3.0,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,116.3,2.189,3.7,0.0,3,2.193,2,0,1
221126,1.83,45.0,70.0,3,0,,,,,0,0,0,0.0,0.0,,,,1.34,,7,5,2,18.0,24.2,1.371,2.6,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,7,5,2,18.0,24.2,1.371,2.6,0.0,1,1.34,1,0,0
221127,2.58,53.0,110.0,0,0,,,2.43,2.81,13,13,0,35.0,91.9,2.623,3.4,1.5,2.5,,6,6,0,18.0,45.0,2.5,2.8,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,136.9,2.584,3.4,1.5,3,2.58,2,0,1
221129,2.44,52.0,70.0,0,0,,,2.64,2.48,13,13,0,35.0,89.4,2.569,3.7,1.5,2.21,,6,6,0,17.0,37.5,2.25,3.0,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,126.9,2.468,3.7,1.0,3,2.443,2,0,1
221130,2.17,50.0,70.0,0,0,,,2.01,2.56,13,12,1,35.0,80.3,2.238,3.7,0.0,1.72,,6,5,1,18.0,30.9,1.717,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,111.2,2.074,3.7,0.0,3,2.097,2,0,1
221137,3.24,58.0,110.0,0,0,,,3.22,3.37,14,14,0,38.0,125.5,3.293,4.0,2.2,3.12,,7,7,0,20.0,62.3,3.1,3.7,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,21,21,0,58.0,187.8,3.229,4.0,2.2,3,3.237,2,0,1
221138,2.26,53.0,70.0,0,0,,,,,0,0,0,0.0,0.0,,,,2.23,,6,6,0,18.0,40.2,2.233,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,6,6,0,18.0,40.2,2.233,3.0,1.5,1,2.23,1,0,1
221145,2.0,48.0,70.0,2,0,,,2.2,1.77,13,12,1,35.0,69.3,1.977,3.0,0.0,2.04,,5,5,0,15.0,30.6,2.04,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,17,1,50.0,99.9,1.994,3.0,0.0,3,2.003,2,0,1
221155,2.2,53.0,110.0,0,0,,,2.33,2.14,13,13,0,35.0,78.2,2.262,3.4,1.0,2.13,,6,6,0,18.0,38.4,2.133,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,116.6,2.221,3.4,1.0,3,2.2,2,0,1
221159,2.45,53.0,30.0,0,0,,,2.69,2.61,13,13,0,35.0,92.6,2.623,3.7,1.5,2.07,,6,6,0,18.0,37.2,2.067,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,129.8,2.447,3.7,1.0,3,2.457,2,0,1
221162,2.98,52.0,70.0,0,0,,,2.88,3.01,13,13,0,35.0,103.1,2.938,3.7,2.2,3.05,,6,6,0,17.0,51.8,3.033,3.4,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,154.9,2.968,3.7,2.2,3,2.98,2,0,1
221167,1.98,46.0,70.0,3,0,,,1.72,2.04,11,11,0,32.0,59.9,1.845,3.2,1.0,2.22,,5,5,0,14.0,31.1,2.3,3.4,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,16,0,46.0,91.0,1.988,3.4,1.0,3,1.993,2,0,0
221176,2.76,53.0,110.0,0,0,,,2.69,2.83,13,13,0,35.0,96.7,2.746,4.0,2.0,2.77,,6,6,0,18.0,49.8,2.767,3.2,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,146.5,2.753,4.0,2.0,3,2.763,2,0,1
221180,1.74,46.0,110.0,2,0,,,2.15,1.39,13,12,1,35.0,61.5,1.792,4.0,0.0,1.56,,5,4,1,15.0,23.4,1.56,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,16,2,50.0,84.9,1.728,4.0,0.0,3,1.7,2,0,1
221186,2.6,53.0,70.0,0,0,,,2.69,2.63,13,12,1,35.0,93.0,2.615,3.7,0.0,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,133.2,2.495,3.7,0.0,3,2.517,2,0,1
221188,1.97,47.0,110.0,3,0,,,1.64,1.78,11,9,2,32.0,54.6,1.727,3.2,0.0,1.92,,5,5,0,15.0,28.8,1.92,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,14,2,47.0,83.4,1.788,3.2,0.0,3,1.78,2,0,0
221195,2.44,53.0,100.0,0,0,,,2.58,2.41,13,13,0,35.0,87.3,2.485,3.7,1.0,2.33,,6,6,0,18.0,42.0,2.333,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,129.3,2.437,3.7,1.0,3,2.44,2,0,1
221197,2.56,53.0,70.0,0,0,,,2.45,2.56,13,13,0,35.0,87.6,2.531,3.7,1.0,2.67,,6,6,0,18.0,48.0,2.667,2.8,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,135.6,2.574,3.7,1.0,3,2.56,2,0,1
221201,2.8,52.0,70.0,0,0,,,2.75,2.84,13,13,0,35.0,97.9,2.777,3.7,2.0,2.82,,6,6,0,17.0,47.9,2.717,3.7,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,145.8,2.758,3.7,1.0,3,2.803,2,0,1
221202,2.23,53.0,70.0,0,0,,,2.44,2.04,13,13,0,35.0,78.2,2.215,3.7,1.5,2.22,,6,6,0,18.0,39.9,2.217,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,118.1,2.216,3.7,1.5,3,2.233,2,0,1
